DOI,Title,URL,Author,Year
10.1016/j.ecoinf.2023.102278,Hierarchical classification of insects with multitask learning and anomaly detection,https://www.sciencedirect.com/science/article/pii/S1574954123003072,Kim Bjerge and Quentin Geissmann and Jamie Alison and Hjalte M.R. Mann and Toke T. Høye and Mads Dyrmann and Henrik Karstoft,2023
10.1016/j.ecoinf.2024.102683,Medicinal and poisonous plants classification from visual characteristics of leaves using computer vision and deep neural networks,https://www.sciencedirect.com/science/article/pii/S1574954124002255,Rahim Azadnia and Faramarz Noei-Khodabadi and Azad Moloudzadeh and Ahmad Jahanbakhshi and Mahmoud Omid,2024
10.1016/j.ecoinf.2024.102477,Deep learning-based air pollution analysis on carbon monoxide in Taiwan,https://www.sciencedirect.com/science/article/pii/S1574954124000190,Cheng-Hong Yang and Po-Hung Chen and Chih-Hsien Wu and Cheng-San Yang and Li-Yeh Chuang,2024
10.1016/j.ecoinf.2022.101657,Motion vectors and deep neural networks for video camera traps,https://www.sciencedirect.com/science/article/pii/S1574954122001066,Miklas Riechmann and Ross Gardiner and Kai Waddington and Ryan Rueger and Frederic Fol Leymarie and Stefan Rueger,2022
10.1016/j.ecoinf.2023.102354,"Identifying potential hotspots of groundwater-climate interaction in the Great Artesian Basin, Australia",https://www.sciencedirect.com/science/article/pii/S1574954123003837,Pankaj R. Kaushik and Christopher E. Ndehedehe and Ikechukwu Kalu and Ryan M. Burrows and Mark R. Noll and Mark J. Kennard,2023
10.1016/j.ecoinf.2021.101534,SILIC: A cross database framework for automatically extracting robust biodiversity information from soundscape recordings based on object detection and a tiny training dataset,https://www.sciencedirect.com/science/article/pii/S1574954121003253,Shih-Hung Wu and Hsueh-Wen Chang and Ruey-Shing Lin and Mao-Ning Tuanmu,2022
10.1016/j.ecoinf.2022.101733,"Citrus orchard mapping in Juybar, Iran: Analysis of NDVI time series and feature fusion of multi-source satellite imageries",https://www.sciencedirect.com/science/article/pii/S1574954122001832,Ahmad Toosi and Farzaneh Dadrass Javan and Farhad Samadzadegan and Soroosh Mehravar and Alishir Kurban and Hossein Azadi,2022
10.1016/j.ecoinf.2024.102700,A global systematic review of species distribution modelling approaches for cetaceans and sea turtles,https://www.sciencedirect.com/science/article/pii/S1574954124002425,E. Pasanisi and D.S. Pace and A. Orasi and M. Vitale and A. Arcangeli,2024
10.1016/j.ecoinf.2024.102720,Dynamic evolution of the ecological footprint of arable land in the Yellow and Huaihai Main grain producing area based on structural equation modeling and analysis of driving factors,https://www.sciencedirect.com/science/article/pii/S1574954124002620,Xinyu Hu and Chun Dong and Yu Zhang,2024
10.1016/j.ecoinf.2024.102504,Air pollution in industrial clusters: A comprehensive analysis and prediction using multi-source data,https://www.sciencedirect.com/science/article/pii/S1574954124000463,Armin Nakhjiri and Ata Abdollahi Kakroodi,2024
10.1016/j.ecoinf.2024.102713,A data platform for real-time monitoring and analysis of the brown marmorated stink bug in Northern Italy,https://www.sciencedirect.com/science/article/pii/S1574954124002553,Chiara Forresi and Enrico Gallinucci and Matteo Golfarelli and Lara Maistrello and Michele Preti and Giacomo Vaccari,2024
10.1016/j.ecoinf.2023.102442,Assessing the impact of gold mining on forest cover in the Surinamese Amazon from 1997 to 2019: A semi-automated satellite-based approach,https://www.sciencedirect.com/science/article/pii/S1574954123004715,Yann Quash and Angela Kross and Jochen A.G. Jaeger,2024
10.1016/j.ecoinf.2024.102706,From simple linear regression to machine learning methods: Canopy cover modelling of a young forest using planet data,https://www.sciencedirect.com/science/article/pii/S1574954124002486,Arun Gyawali and Hari Adhikari and Mika Aalto and Tapio Ranta,2024
10.1016/j.ecoinf.2023.102437,Improved climate time series forecasts by machine learning and statistical models coupled with signature method: A case study with El Niño,https://www.sciencedirect.com/science/article/pii/S1574954123004661,Jonathan Derot and Nozomi Sugiura and Sangyeob Kim and Shinya Kouketsu,2024
10.1016/j.ecoinf.2024.102486,Faster inference from state space models via GPU computing,https://www.sciencedirect.com/science/article/pii/S1574954124000281,Calliste Fagard-Jenkin and Len Thomas,2024
10.1016/j.ecoinf.2023.102330,Distance sampling and spatial capture-recapture for estimating density of Northern Bobwhite,https://www.sciencedirect.com/science/article/pii/S157495412300359X,Victoria Nolan and Nathan Wilhite and Paige E. Howell and Richard B. Chandler and Dallas Ingram and John M. Yeiser and Chris Scott and James A. Martin,2023
10.1016/j.ecoinf.2023.102206,CO2 emission based GDP prediction using intuitionistic fuzzy transfer learning,https://www.sciencedirect.com/science/article/pii/S1574954123002352,Sandeep Kumar and Amit K. Shukla and Pranab K. Muhuri and Q.M. Danish Lohani,2023
10.1016/j.ecoinf.2024.102519,"Optimizing the ecological source area identification method and building ecological corridor using a genetic algorithm: A case study in Weihe River Basin, NW China",https://www.sciencedirect.com/science/article/pii/S157495412400061X,Xueting Wu and Jinghu Pan and Xiuwei Zhu,2024
10.1016/j.ecoinf.2021.101268,The Peruvian Amazon forestry dataset: A leaf image classification corpus,https://www.sciencedirect.com/science/article/pii/S1574954121000595,Gerson Vizcarra and Danitza Bermejo and Antoni Mauricio and Ricardo {Zarate Gomez} and Erwin Dianderas,2021
10.1016/j.ecoinf.2024.102710,Leveraging transfer learning and active learning for data annotation in passive acoustic monitoring of wildlife,https://www.sciencedirect.com/science/article/pii/S1574954124002528,Hannes Kath and Patricia P. Serafini and Ivan B. Campos and Thiago S. Gouvêa and Daniel Sonntag,2024
10.1016/j.ecoinf.2023.102076,Using hierarchical text classification to investigate the utility of machine learning in automating online analyses of wildlife exploitation,https://www.sciencedirect.com/science/article/pii/S157495412300105X,Sara Bronwen Hunter and Fiona Mathews and Julie Weeds,2023
10.1016/j.ecoinf.2024.102560,Analysis of spatiotemporal variations of drought and soil salinity via integrated multiscale and remote sensing-based techniques (Case study: Urmia Lake basin),https://www.sciencedirect.com/science/article/pii/S157495412400102X,Roghayeh Ghasempour and Mohammad Taghi Aalami and Seyed Mahdi Saghebian and V.S. Ozgur Kirca,2024
10.1016/j.ecoinf.2024.102738,Landsat images and GIS techniques as key tools for historical analysis of landscape change and fragmentation,https://www.sciencedirect.com/science/article/pii/S1574954124002802,Darwin Gómez-Fernández and Rolando Salas López and Jhon A. Zabaleta-Santisteban and Angel J. Medina-Medina and Malluri Goñas and Jhonsy O. Silva-López and Manuel Oliva-Cruz and Nilton B. Rojas-Briceño,2024
10.1016/j.ecoinf.2024.102613,Reference architecture design for developing data management systems in smart farming,https://www.sciencedirect.com/science/article/pii/S1574954124001559,Ngakan Nyoman Kutha Krisnawijaya and Bedir Tekinerdogan and Cagatay Catal and Rik {van der Tol},2024
10.1016/j.ecoinf.2024.102556,A reliable unmanned aerial vehicle multi-target tracking system with global motion compensation for monitoring Procapra przewalskii,https://www.sciencedirect.com/science/article/pii/S1574954124000980,Guoqing Zhang and Yongxiang Zhao and Ping Fu and Wei Luo and Quanqin Shao and Tongzuo Zhang and Zhongde Yu,2024
10.1016/j.ecoinf.2024.102601,Enhancing wildfire mapping accuracy using mono-temporal Sentinel-2 data: A novel approach through qualitative and quantitative feature selection with explainable AI,https://www.sciencedirect.com/science/article/pii/S1574954124001432,Linh Nguyen Van and Vinh Ngoc Tran and Giang V. Nguyen and Minho Yeon and May Thi-Tuyet Do and Giha Lee,2024
10.1016/j.ecoinf.2024.102670,A ridge-based detection algorithm with filament overlap identification for 2D mycelium network analysis,https://www.sciencedirect.com/science/article/pii/S1574954124002127,Oscar Sten and Emanuela {Del Dottore} and Nicola Pugno and Barbara Mazzolai,2024
10.1016/j.ecoinf.2024.102698,Synthetic data for reef modelling,https://www.sciencedirect.com/science/article/pii/S1574954124002401,Rose Crocker and Barbara J. Robson and Chinenye Ani and Ken Anthony and Takuya Iwanaga,2024
10.1016/j.ecoinf.2023.102444,Bioclimatic similarity between species locations and their environment revealed by dimensionality reduction analysis,https://www.sciencedirect.com/science/article/pii/S1574954123004739,J. Lopez-Collado and J. Jacinto-Padilla and O. Rodríguez-Aguilar and J.V. Hidalgo-Contreras,2024
10.1016/j.ecoinf.2024.102658,Predicting habitat suitability for Asian elephants in non-analog ecosystems with Bayesian models,https://www.sciencedirect.com/science/article/pii/S1574954124002000,Ryoko Noda and Michael Francis Mechenich and Juha Saarinen and Aki Vehtari and Indrė Žliobaitė,2024
10.1016/j.ecoinf.2024.102734,Active few-shot learning for rare bioacoustic feature annotation,https://www.sciencedirect.com/science/article/pii/S1574954124002760,Ben McEwen and Kaspar Soltero and Stefanie Gutschmidt and Andrew Bainbridge-Smith and James Atlas and Richard Green,2024
10.1016/j.ecoinf.2023.102392,"Classifying forest cover and mapping forest fire susceptibility in Dak Nong province, Vietnam utilizing remote sensing and machine learning",https://www.sciencedirect.com/science/article/pii/S1574954123004211,Van The Pham and Tuyet Anh Thi Do and Hau Duc Tran and Anh Ngoc Thi Do,2024
10.1016/j.ecoinf.2024.102597,Tracking changes in chlorophyll-a concentration and turbidity in Nansi Lake using Sentinel-2 imagery: A novel machine learning approach,https://www.sciencedirect.com/science/article/pii/S1574954124001390,Jiawei Zhang and Fei Meng and Pingjie Fu and Tingting Jing and Jie Xu and Xinyue Yang,2024
10.1016/j.ecoinf.2024.102639,Computational modeling of animal behavior in T-mazes: Insights from machine learning,https://www.sciencedirect.com/science/article/pii/S157495412400181X,Ali Turab and Wutiphol Sintunavarat and Farhan Ullah and Shujaat Ali Zaidi and Andrés Montoyo and Josué-Antonio Nescolarde-Selva,2024
10.1016/j.ecoinf.2023.102082,LiDAR GEDI derived tree canopy height heterogeneity reveals patterns of biodiversity in forest ecosystems,https://www.sciencedirect.com/science/article/pii/S1574954123001115,Michele Torresani and Duccio Rocchini and Alessandro Alberti and Vítězslav Moudrý and Michael Heym and Elisa Thouverai and Patrick Kacic and Enrico Tomelleri,2023
10.1016/j.ecoinf.2023.102037,Towards automatic insect monitoring on witloof chicory fields using sticky plate image analysis,https://www.sciencedirect.com/science/article/pii/S1574954123000663,Ioannis Kalfas and Bart {De Ketelaere} and Klaartje Bunkens and Wouter Saeys,2023
10.1016/j.ecoinf.2024.102515,Surveillance of coastal biodiversity through social network monitoring,https://www.sciencedirect.com/science/article/pii/S1574954124000578,P. Otero and E. Velasco and J. Valeiras,2024
10.1016/j.ecoinf.2023.102433,An open-source cloud-based procedure for MODIS remote sensing products: The nasawebservicepython package,https://www.sciencedirect.com/science/article/pii/S1574954123004624,Alessandro Montaghi and Simone Bregaglio and Sofia Bajocco,2024
10.1016/j.ecoinf.2023.102457,Mel-frequency cepstral coefficients outperform embeddings from pre-trained convolutional neural networks under noisy conditions for discrimination tasks of individual gibbons,https://www.sciencedirect.com/science/article/pii/S1574954123004867,Mohamed Walid Lakdari and Abdul Hamid Ahmad and Sarab Sethi and Gabriel A. Bohn and Dena J. Clink,2024
10.1016/j.ecoinf.2024.102527,A systematic study on transfer learning: Automatically identifying empty camera trap images using deep convolutional neural networks,https://www.sciencedirect.com/science/article/pii/S1574954124000694,Deng-Qi Yang and De-Yao Meng and Hao-Xuan Li and Meng-Tao Li and Han-Lin Jiang and Kun Tan and Zhi-Pang Huang and Na Li and Rong-Hai Wu and Xiao-Wei Li and Ben-Hui Chen and Mei Zhang and Guo-Peng Ren and Wen Xiao,2024
10.1016/j.ecoinf.2024.102624,Aquatic vegetation mapping with UAS-cameras considering phenotypes,https://www.sciencedirect.com/science/article/pii/S1574954124001663,Loránd Szabó and László Bertalan and Gergely Szabó and István Grigorszky and Imre Somlyai and György Dévai and Sándor Alex Nagy and Imre J. Holb and Szilárd Szabó,2024
10.1016/j.ecoinf.2024.102681,From meteorological to agricultural drought: Propagation time and influencing factors over diverse underlying surfaces based on CNN-LSTM model,https://www.sciencedirect.com/science/article/pii/S1574954124002231,Junchen Long and Changchun Xu and Yazhen Wang and Jing Zhang,2024
10.1016/j.ecoinf.2023.102388,Membership inference attack for beluga whales discrimination,https://www.sciencedirect.com/science/article/pii/S157495412300417X,Voncarlos M. Araújo and Sébastien Gambs and Robert Michaud and Hadrien Lautraite and Léo Schneider and Clément Chion,2024
10.1016/j.ecoinf.2022.101876,Human vs. machine: Detecting wildlife in camera trap images,https://www.sciencedirect.com/science/article/pii/S1574954122003260,Scott Leorna and Todd Brinkman,2022
10.1016/j.ecoinf.2024.102518,Mapping the potential distribution of Asian elephants: Implications for conservation and human–elephant conflict mitigation in South and Southeast Asia,https://www.sciencedirect.com/science/article/pii/S1574954124000608,Haixia Xu and Luguang Jiang and Ye Liu,2024
10.1016/j.ecoinf.2022.101786,Fast and accurate mapping of fine scale abundance of a VME in the deep sea with computer vision,https://www.sciencedirect.com/science/article/pii/S1574954122002369,Nils Piechaud and Kerry L. Howell,2022
10.1016/j.ecoinf.2024.102611,On the importance of integrating convolution features for Indian medicinal plant species classification using hierarchical machine learning approach,https://www.sciencedirect.com/science/article/pii/S1574954124001535,B.R. Pushpa and N. Shobha Rani and M. Chandrajith and N. Manohar and Smitha Sunil Kumaran Nair,2024
10.1016/j.ecoinf.2024.102668,Quantifying and mitigating recorder-induced variability in ecological acoustic indices,https://www.sciencedirect.com/science/article/pii/S1574954124002103,David Luna-Naranjo and Juan D. Martinez-Vargas and Camilo Sánchez-Giraldo and Juan M. Daza and José D. López,2024
10.1016/j.ecoinf.2024.102704,Multi-species identification and number counting of fish passing through fishway at hydropower stations with LigTraNet,https://www.sciencedirect.com/science/article/pii/S1574954124002462,Jianyuan Li and Chunna Liu and Luhai Wang and Yi Liu and Rui Li and Xiaochun Lu and Jia Lu and Jian Shen,2024
10.1016/j.ecoinf.2024.102607,"A novel space–spectrum array tile probability random-forest model enhances LULC mapping accuracy on Google Earth Engine: An experiment in Ordos, China",https://www.sciencedirect.com/science/article/pii/S1574954124001493,Fuchen Guo and Liangxin Fan and Chengkang Zhang and Sha Xue,2024
10.1016/j.ecoinf.2023.102430,"Cellphone picture-based, genus-level automated identification of Chagas disease vectors: Effects of picture orientation on the performance of five machine-learning algorithms",https://www.sciencedirect.com/science/article/pii/S1574954123004594,Vinícius Lima {de Miranda} and Ewerton Pacheco {de Souza} and Deborah Bambil and Ali Khalighifar and A. Townsend Peterson and Francisco Assis {de Oliveira Nascimento} and Rodrigo Gurgel-Gonçalves and Fernando Abad-Franch,2024
10.1016/j.ecoinf.2024.102676,Enhancing endangered species monitoring by lowering data entry requirements with imputation techniques as a preprocessing step for the footprint identification technology (FIT),https://www.sciencedirect.com/science/article/pii/S1574954124002188,Frederick Kistner and Justus Tulowietzki and Larissa Slaney and Sky Alibhai and Zoe Jewell and Burim Ramosaj and Markus Pauly,2024
10.1016/j.ecoinf.2024.102583,Optimizing landslide susceptibility mapping using machine learning and geospatial techniques,https://www.sciencedirect.com/science/article/pii/S1574954124001250,Gazali Agboola and Leila Hashemi Beni and Tamer Elbayoumi and Gary Thompson,2024
10.1016/j.ecoinf.2022.101557,Identifying wetland areas in historical maps using deep convolutional neural networks,https://www.sciencedirect.com/science/article/pii/S1574954122000061,Niclas Ståhl and Lisa Weimann,2022
10.1016/j.ecoinf.2023.102200,Segmentation of individual mangrove trees using UAV-based LiDAR data,https://www.sciencedirect.com/science/article/pii/S1574954123002297,Haotian You and Yao Liu and Peng Lei and Zhigang Qin and Qixu You,2023
10.1016/j.ecoinf.2022.101910,Low-cost open-source recorders and ready-to-use machine learning approaches provide effective monitoring of threatened species,https://www.sciencedirect.com/science/article/pii/S1574954122003600,Robert Manzano-Rubio and Gerard Bota and Lluís Brotons and Eduardo Soto-Largo and Cristian Pérez-Granados,2022
10.1016/j.ecoinf.2023.102233,"An active learning framework and assessment of inter-annotator agreement facilitate automated recogniser development for vocalisations of a rare species, the southern black-throated finch (Poephila cincta cincta)",https://www.sciencedirect.com/science/article/pii/S1574954123002625,John M. {van Osta} and Brad Dreis and Ed Meyer and Laura F. Grogan and J. Guy Castley,2023
10.1016/j.ecoinf.2024.102638,Predicting the fundamental fluxes of an eddy-covariance station using machine learning methods,https://www.sciencedirect.com/science/article/pii/S1574954124001808,David Garcia-Rodriguez and Pablo Catret Ruber and Domingo J. {Iglesias Fuente} and Juan José Martínez Durá and Ernesto López Baeza and Antonio Garcia Celda,2024
10.1016/j.ecoinf.2024.102501,An ensembled method for predicting dissolved oxygen level in aquaculture environment,https://www.sciencedirect.com/science/article/pii/S1574954124000438,Dachun Feng and Qianyu Han and Longqin Xu and Ferdous Sohel and Shahbaz Gul Hassan and Shuangyin Liu,2024
10.1016/j.ecoinf.2024.102598,Ensembling machine learning models to identify forest fire-susceptible zones in Northeast India,https://www.sciencedirect.com/science/article/pii/S1574954124001407,Mriganka Shekhar Sarkar and Bishal Kumar Majhi and Bhawna Pathak and Tridipa Biswas and Soumik Mahapatra and Devendra Kumar and Indra D. Bhatt and Jagadish C. Kuniyal and Sunil Nautiyal,2024
10.1016/j.ecoinf.2024.102719,Generalizability evaluations of heterogeneous ensembles for river health predictions,https://www.sciencedirect.com/science/article/pii/S1574954124002619,Taeseung Park and Jihoon Shin and Baekyung Park and Jeongsuk Moon and YoonKyung Cha,2024
10.1016/j.ecoinf.2023.102285,Intelligent airborne monitoring of irregularly shaped man-made marine objects using statistical Machine Learning techniques,https://www.sciencedirect.com/science/article/pii/S157495412300314X,Kaya Kuru and Stuart Clough and Darren Ansell and John McCarthy and Stephanie McGovern,2023
10.1016/j.ecoinf.2024.102610,Towards accurate spatial prediction of Glossina pallidipes relative densities at country-scale in Kenya,https://www.sciencedirect.com/science/article/pii/S1574954124001523,Stella Gachoki and Thomas A. Groen and Anton Vrieling and Andrew Skidmore and Daniel Masiga,2024
10.1016/j.ecoinf.2024.102691,Improving real-time apple fruit detection: Multi-modal data and depth fusion with non-targeted background removal,https://www.sciencedirect.com/science/article/pii/S1574954124002334,Shaghaf Kaukab and  Komal and Bhupendra M Ghodki and Hena Ray and Yogesh B. Kalnar and Kairam Narsaiah and Jaskaran S. Brar,2024
10.1016/j.ecoinf.2024.102594,"Tradeoffs among multi-source remote sensing images, spatial resolution, and accuracy for the classification of wetland plant species and surface objects based on the MRS_DeepLabV3+ model",https://www.sciencedirect.com/science/article/pii/S1574954124001365,Zizhen Chen and Jianjun Chen and Yuemin Yue and Yanping Lan and Ming Ling and Xinhong Li and Haotian You and Xiaowen Han and Guoqing Zhou,2024
10.1016/j.ecoinf.2024.102513,Geo-spatial analysis of urbanization and environmental changes with deep neural networks: Insights from a three-decade study in Kerch peninsula,https://www.sciencedirect.com/science/article/pii/S1574954124000554,Denis Krivoguz,2024
10.1016/j.ecoinf.2024.102461,Forest fire risk mapping with Landsat 8 OLI images: Evaluation of the potential use of vegetation indices,https://www.sciencedirect.com/science/article/pii/S1574954124000037,Fatih Sivrikaya and Alkan Günlü and Ömer Küçük and Okan Ürker,2024
10.1016/j.ecoinf.2020.101113,A pipeline for identification of bird and frog species in tropical soundscape recordings using a convolutional neural network,https://www.sciencedirect.com/science/article/pii/S1574954120300637,Jack LeBien and Ming Zhong and Marconi Campos-Cerqueira and Julian P. Velev and Rahul Dodhia and Juan Lavista Ferres and T. Mitchell Aide,2020
10.1016/j.ecoinf.2023.102383,Deer survey from drone thermal imagery using enhanced faster R-CNN based on ResNets and FPN,https://www.sciencedirect.com/science/article/pii/S1574954123004120,Haitao Lyu and Fang Qiu and Li An and Douglas Stow and Rebecca Lewison and Eve Bohnett,2024
10.1016/j.ecoinf.2024.102687,Meta-Embedded Clustering (MEC): A new method for improving clustering quality in unlabeled bird sound datasets,https://www.sciencedirect.com/science/article/pii/S1574954124002292,Joachim Poutaraud and Jérôme Sueur and Christophe Thébaud and Sylvain Haupert,2024
10.1016/j.ecoinf.2022.101757,Skyline variations allow estimating distance to trees on landscape photos using semantic segmentation,https://www.sciencedirect.com/science/article/pii/S1574954122002072,Laura Martinez-Sanchez and Daniele Borio and Raphaël d'Andrimont and Marijn {van der Velde},2022
10.1016/j.ecoinf.2023.102452,Maximum energy entropy: A novel signal preprocessing approach for data-driven monthly streamflow forecasting,https://www.sciencedirect.com/science/article/pii/S1574954123004818,Alireza B. Dariane and Mohammad Reza {M. Behbahani},2024
10.1016/j.ecoinf.2021.101466,Using a two-stage convolutional neural network to rapidly identify tiny herbivorous beetles in the field,https://www.sciencedirect.com/science/article/pii/S1574954121002570,Hironori Takimoto and Yasuhiro Sato and Atsushi J. Nagano and Kentaro K. Shimizu and Akihiro Kanagawa,2021
10.1016/j.ecoinf.2024.102581,HPB3C-3PG algorithm: A new hybrid global optimization algorithm and its application to plant classification,https://www.sciencedirect.com/science/article/pii/S1574954124001237,Sukanta Ghosh and Amar Singh and Shakti Kumar,2024
10.1016/j.ecoinf.2024.102471,Multi-label classification for acoustic bird species detection using transfer learning approach,https://www.sciencedirect.com/science/article/pii/S157495412400013X,Bhuvaneswari Swaminathan and M. Jagadeesh and Subramaniyaswamy Vairavasundaram,2024
10.1016/j.ecoinf.2024.102565,Lake total suspended matter retrieval by wind speed: A machine learning model trained by time-series satellite imagery,https://www.sciencedirect.com/science/article/pii/S1574954124001079,Ashkan Noori and Seyed Hossein Mohajeri and Mojtaba Mehraein and Ahmad Sharafati,2024
10.1016/j.ecoinf.2024.102593,Improved analysis of deep bioacoustic embeddings through dimensionality reduction and interactive visualisation,https://www.sciencedirect.com/science/article/pii/S1574954124001353,Francisco J. {Bravo Sanchez} and Nathan B. English and Md Rahat Hossain and Steven T. Moore,2024
10.1016/j.ecoinf.2023.102303,Semi-supervised and weakly-supervised deep neural networks and dataset for fish detection in turbid underwater videos,https://www.sciencedirect.com/science/article/pii/S1574954123003321,Mohammad Jahanbakht and Mostafa {Rahimi Azghadi} and Nathan J. Waltham,2023
10.1016/j.ecoinf.2019.01.012,Automatic detection of woody vegetation in repeat landscape photographs using a convolutional neural network,https://www.sciencedirect.com/science/article/pii/S1574954118303121,Ulrike Bayr and Oskar Puschmann,2019
10.1016/j.ecoinf.2024.102728,Disentangling disturbances with nested hierarchy classification of Mediterranean garrigue/maquis shrub community compositions through remote sensing and GIS,https://www.sciencedirect.com/science/article/pii/S157495412400270X,N. Manspeizer and A. Karnieli,2024
10.1016/j.ecoinf.2023.102150,A semi-automatic workflow to process images from small mammal camera traps,https://www.sciencedirect.com/science/article/pii/S1574954123001796,Hanna Böhner and Eivind Flittie Kleiven and Rolf Anker Ims and Eeva M. Soininen,2023
10.1016/j.ecoinf.2023.102449,Towards interpretable learned representations for ecoacoustics using variational auto-encoding,https://www.sciencedirect.com/science/article/pii/S1574954123004788,K.A. Gibb and A. Eldridge and C.J. Sandom and I.J.A. Simpson,2024
10.1016/j.ecoinf.2024.102648,Cotton leaf curl disease (CLCuD) prediction modeling in upland cotton under different ecological conditions using machine learning tools,https://www.sciencedirect.com/science/article/pii/S1574954124001900,Satish Kumar Sain and Debashis Paul and Pradeep Kumar and Ashok Kumar and Man Mohan and Dilip Monga and A.H. Prakash and Yenumula G. Prasad,2024
10.1016/j.ecoinf.2024.102511,Open-source machine learning BANTER acoustic classification of beaked whale echolocation pulses,https://www.sciencedirect.com/science/article/pii/S1574954124000530,Shannon Rankin and Taiki Sakai and Frederick I. Archer and Jay Barlow and Danielle Cholewiak and Annamaria I. DeAngelis and Jennifer L.K. McCullough and Erin M. Oleson and Anne E. Simonis and Melissa S. Soldevilla and Jennifer S. Trickey,2024
10.1016/j.ecoinf.2023.101981,The sound of the illegal: Applying bioacoustics for long-term monitoring of illegal cattle in protected areas,https://www.sciencedirect.com/science/article/pii/S1574954123000109,Cristian Pérez-Granados and Karl-L. Schuchmann,2023
10.1016/j.ecoinf.2024.102467,Marine zoobenthos recognition algorithm based on improved lightweight YOLOv5,https://www.sciencedirect.com/science/article/pii/S1574954124000098,Lijun Zhang and Jiawen Fan and Yi Qiu and Zhe Jiang and Qingsong Hu and Bowen Xing and Jingxiang Xu,2024
10.1016/j.ecoinf.2022.101775,Deep matrix factorization models for estimation of missing data in a low-cost sensor network to measure air quality,https://www.sciencedirect.com/science/article/pii/S1574954122002254,L.M. Rivera-Muñoz and A.F. Giraldo-Forero and J.D. Martinez-Vargas,2022
10.1016/j.ecoinf.2018.01.003,An accurate ecological footprint analysis and prediction for Beijing based on SVM model,https://www.sciencedirect.com/science/article/pii/S1574954117302972,Lingna Liu and Yalin Lei,2018
10.1016/j.ecoinf.2024.102533,Standardizing the fish freshness class during ice storage using clustering approach,https://www.sciencedirect.com/science/article/pii/S157495412400075X,Eko Prasetyo and Nanik Suciati and Chastine Fatichah and  Aminin and Eric Pardede,2024
10.1016/j.ecoinf.2024.102538,Hierarchical-taxonomy-aware and attentional convolutional neural networks for acoustic identification of bird species: A phylogenetic perspective,https://www.sciencedirect.com/science/article/pii/S1574954124000803,Qingyu Wang and Yanzhi Song and Yeqian Du and Zhouwang Yang and Peng Cui and Binnan Luo,2024
10.1016/j.ecoinf.2023.102402,Integrating citizen science and spatial ecology to inform management and conservation of the Italian seahorses,https://www.sciencedirect.com/science/article/pii/S1574954123004314,Luciano Bosso and Raffaele Panzuto and Rosario Balestrieri and Sonia Smeraldo and Maria Luisa Chiusano and Francesca Raffini and Daniele Canestrelli and Luigi Musco and Claudia Gili,2024
10.1016/j.ecoinf.2024.102498,Google Earth Engine-based mapping of land use and land cover for weather forecast models using Landsat 8 imagery,https://www.sciencedirect.com/science/article/pii/S1574954124000402,Mohammad Ganjirad and Hossein Bagheri,2024
10.1016/j.ecoinf.2024.102619,Machine learning for non-experts: A more accessible and simpler approach to automatic benthic habitat classification,https://www.sciencedirect.com/science/article/pii/S1574954124001614,Chloe A. Game and Michael B. Thompson and Graham D. Finlayson,2024
10.1016/j.ecoinf.2024.102684,Evaluating the ability of convolutional neural networks for transfer learning in Pinus radiata cover predictions,https://www.sciencedirect.com/science/article/pii/S1574954124002267,A. Bravo-Diaz and S. Moreno and J. Lopatin,2024
10.1016/j.ecoinf.2024.102603,Estimating of chlorophyll fluorescence parameter Fv/Fm for plant stress detection at peatlands under Ramsar Convention with Sentinel-2 satellite imagery,https://www.sciencedirect.com/science/article/pii/S1574954124001456,Maciej Bartold and Marcin Kluczek,2024
10.1016/j.ecoinf.2024.102579,"Monitoring spatial tree diversity indices using relascope sampling: Estimators, interactions and limitations",https://www.sciencedirect.com/science/article/pii/S1574954124001213,Arne Pommerening and Hubert Sterba,2024
10.1016/j.ecoinf.2024.102631,MuLA-GAN: Multi-Level Attention GAN for Enhanced Underwater Visibility 11⁎First two authors has equal contribution⋆github code link:https://github.com/AhsanBaidar/MuLAGAN.git ORCID (s): 0000–0002–9079-0960 (A.B. Bakht); 0000–0001–9789-8483 (Z. Jia); 0000–0001–6214-1077 (M.U. Din); 0000–0002–7401-5120 (W. Akram); 0000–0003–4445-3135 (L.S. Saoud); 0000–0001–6405-8402 (L. Seneviratne); 0000–0001–6432-5187 (S. He); 0000–0003–2759-0306 (I. Hussain),https://www.sciencedirect.com/science/article/pii/S1574954124001730,Ahsan B. Bakht and Zikai Jia and Muhayy Ud Din and Waseem Akram and Lyes Saad Saoud and Lakmal Seneviratne and Defu Lin and Shaoming He and Irfan Hussain,2024
10.1016/j.ecoinf.2024.102563,Identifying soil groups and selecting a high-accuracy classification method based on multi-textural features with optimal window sizes using remote sensing images,https://www.sciencedirect.com/science/article/pii/S1574954124001055,Mengqi Duan and Xiangyun Song and Zengqiang Li and Xiaoguang Zhang and Xiaodong Ding and Dejie Cui,2024
10.1016/j.ecoinf.2021.101290,Online computational ethology based on modern IT infrastructure,https://www.sciencedirect.com/science/article/pii/S1574954121000819,Leon B. Larsen and Mathias M. Neerup and John Hallam,2021
10.1016/j.ecoinf.2022.101899,Bayesian prediction of wildfire event probability using normalized difference vegetation index data from an Australian forest,https://www.sciencedirect.com/science/article/pii/S1574954122003491,Georgios Charizanos and Haydar Demirhan,2023
